id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15
6619910240,5050,3,1.75,1640,10695,1,0,2,3,8,1640,0,1975,0,42.7378145,-73.722,2790,9775
5288200070,4500,3,1,1450,3350,1.5,0,0,4,7,1450,0,1919,0,42.5208607,-73.778,1340,4255
7852110070,5675,3,2.5,2300,7398,2,0,0,3,8,2300,0,2001,0,42.5208369,-73.876,2580,6983
740500070,2650,3,1.5,1460,8505,1,0,0,4,7,1460,0,1955,0,42.4095402,-73.795,1580,8505
4046601420,3400,3,2,1570,14992,1,0,0,3,8,1570,0,2001,0,42.6168965,-73.822,1640,15000
2130700860,3750,3,2,1540,8885,1.5,0,0,5,6,1540,0,1939,0,42.7378403,-73.884,1730,5000
3975400045,9200,6,3,3300,4218,2,0,0,3,8,2200,1100,1970,0,42.6168557,-73.744,1420,4218
5451200520,8500,4,2.25,2130,11843,2,0,0,4,9,2130,0,1972,0,42.5208358,-73.725,2380,11643
6600400270,2020,3,1,1010,9750,1,0,0,5,7,1010,0,1969,0,42.3097244,-73.744,1230,9750
624100990,7250,4,3,2420,12000,1,0,0,3,9,2420,0,1984,0,42.7378267,-73.763,3100,13020
2424059139,9000,3,3.25,3870,33980,2,0,0,3,10,3150,720,1991,0,42.5208589,-73.717,3590,10750
2883200875,6802,2,1.5,1960,6000,1,0,0,3,8,1210,750,1951,0,42.6168849,-73.733,2060,6000
1917300105,2165,3,1,1170,9000,1,0,0,4,6,1170,0,1918,0,42.2909109,-73.887,1280,8160
7203000200,3250,3,1.5,1890,7650,1,0,0,5,7,1890,0,1966,0,42.3097454,-73.714,1510,7560
9510971070,6750,3,2.5,2250,4134,2,0,0,3,9,2250,0,2004,0,42.6168651,-73.784,2390,4134
3760500240,4350,2,0.75,750,16321,1,0,1,3,4,750,0,1936,0,42.6168985,-73.729,3020,10625
4068300160,2635,3,1.75,1610,14000,1,0,0,4,7,1050,560,1977,0,42.3097429,-73.736,1550,10080
1774220070,5500,4,2.25,2590,36256,2,0,0,3,8,2590,0,1978,0,42.737869,-73.794,2670,35657
1563102685,8750,3,2.5,2520,3750,2,0,1,4,9,2520,0,1995,0,42.5208671,-73.704,2250,6200
395800370,2466,4,1,1340,8400,1,0,0,5,7,1340,0,1966,0,42.3097313,-73.743,1120,8400
3918400013,3370,3,2.25,1460,941,3,0,0,3,8,1460,0,2006,0,42.7378145,-73.756,1490,1399
1545804820,2400,3,1.75,1380,7500,1,0,0,3,7,1380,0,1988,0,42.3097628,-73.745,1530,7500
7811220070,4900,3,1.75,1510,11120,1,0,0,4,8,1510,0,1984,0,42.5208931,-73.758,2660,10800
5561100431,5100,5,2.5,2510,83231,1,0,0,4,7,1260,1250,1975,0,42.4095576,-73.884,2460,46431
5145100310,3050,3,1,910,8008,1,0,0,3,7,910,0,1971,0,42.737826,-73.72,1480,7404
255550270,3500,3,2.5,1970,3655,2,0,0,3,7,1970,0,2003,0,42.7378453,-73.884,1970,2952
1123049129,2842,3,1.75,1540,6632,1,0,0,3,7,1070,470,1959,0,42.4095973,-73.752,2510,6618
9407150310,3570,4,2.5,1980,9757,2,0,0,5,7,1980,0,1995,0,42.3097675,-73.719,1610,6147
7732501000,8540,4,2.75,3150,38865,1,0,0,3,10,2480,670,1986,0,42.7378302,-73.706,3150,35880
1024069205,1180,4,2.5,4700,49658,2,0,0,3,10,4700,0,1999,0,42.5208878,-73.722,2870,49658
5426300060,1000,3,2.25,2300,15952,1,0,0,4,8,1150,1150,1963,0,42.6168322,-73.732,2200,14284
3797000400,6165,4,2.25,1880,3000,2,0,0,3,8,1760,120,1909,1977,42.6168864,-73.749,1880,3000
2877102196,7500,4,2.75,2640,3750,2,0,0,5,7,1840,800,1911,0,42.6168783,-73.763,1690,5000
9265200060,6500,6,4.5,3900,9100,2,0,0,3,8,2870,1030,1979,0,42.6168612,-73.737,2080,9216
2894700270,2750,4,2.25,2670,10050,1,0,0,4,8,1420,1250,1962,0,42.3097792,-73.78,2190,10050
2862100260,5400,4,1.75,1840,4280,1,0,0,4,7,920,920,1918,0,42.6168681,-73.72,1660,4280
2730000070,2250,3,1,1120,10665,1,0,0,4,6,1120,0,1961,0,42.2909886,-73.774,1240,10639
4139400060,8450,4,2.5,2970,9072,2,0,0,3,10,2970,0,1991,0,42.520862,-73.714,2740,8729
4365200520,4900,3,2.25,1410,7740,1,0,0,5,6,1410,0,1923,0,42.520823,-73.771,1220,7740
3629980350,7530,4,2.5,3060,8167,2,0,0,3,9,3060,0,2005,0,42.5208521,-73.889,2930,4800
3211600140,4750,3,1.75,2490,7210,1,0,0,3,7,1290,1200,1972,0,42.737826,-73.798,1610,7210
3598600049,1240,1,0.75,840,7203,1.5,0,0,3,6,840,0,1949,0,42.4095756,-73.701,1560,8603
3598600049,2240,1,0.75,840,7203,1.5,0,0,3,6,840,0,1949,0,42.4095756,-73.701,1560,8603
1232001070,4850,2,1,1130,3800,1,0,0,4,7,1130,0,1916,0,42.6168862,-73.778,1470,3800
7812801925,2300,4,1.75,1850,6000,1,0,0,4,6,1270,580,1944,0,42.4095923,-73.747,1270,6600
522059062,3720,4,2.75,2330,14175,1,0,0,3,7,1800,530,1980,0,42.4095193,-73.794,1480,10125
4178500640,3060,4,2.5,1880,9426,2,0,0,4,7,1880,0,1990,0,42.3097584,-73.789,1760,7040
9528104660,9050,4,3.5,2980,3000,2,0,0,3,9,2340,640,2008,0,42.6168768,-73.726,1810,4545
5013500400,4400,4,1,1440,6678,1,0,0,3,7,1040,400,1950,0,42.520871,-73.792,1320,6678
2550820060,2800,3,1.75,1630,10001,1,0,0,4,7,1100,530,1977,0,42.3097605,-73.72,1630,10001
425079046,4350,3,2.5,1778,147823,2,0,0,3,7,1778,0,1999,0,42.6168811,-73.815,2840,43676
3905050240,4250,3,2.5,1930,4500,2,0,0,3,8,1930,0,1990,0,42.5208791,-73.701,1770,4500
5381000070,2049,2,0.75,1130,11429,1,0,0,3,7,1130,0,1956,0,42.4095526,-73.784,1550,10700
1245002445,6700,2,1.75,1650,7500,1,0,0,4,7,1000,650,1959,0,42.6168871,-73.707,2530,9000
6865200831,4750,2,1,820,2723,1,0,0,3,7,820,0,1921,0,42.6168623,-73.739,1370,3850
1446801000,3520,5,2.5,2900,6650,1,0,0,3,7,1450,1450,1964,0,42.4095935,-73.732,1600,8246
4038700830,5750,4,1.75,2330,8800,1,0,2,4,7,1260,1070,1961,0,42.6168148,-73.713,2270,8800
4094800260,1730,4,3.5,4440,20668,2,0,2,5,10,3240,1200,1965,0,42.5208472,-73.735,4240,18650
2742100152,4910,3,2,1660,5070,2,0,3,3,8,1660,0,1950,1990,42.5208552,-73.796,2440,6664
8691410060,7500,4,2.5,3020,7465,2,0,0,3,9,3020,0,2004,0,42.5208982,-73.88,3100,5587
1325059083,8300,4,2.5,1850,50662,1,0,0,3,8,1430,420,1978,0,42.6168535,-73.719,2090,10599
7852011070,1140,6,3.75,5960,20197,2,0,4,3,10,3900,2060,2005,0,42.5208398,-73.869,3860,12800
2323059074,1371,3,1,960,27442,1,0,0,4,6,960,0,1970,0,42.4095676,-73.734,1100,29019
7950304075,2250,4,1,1150,6000,1.5,0,0,3,6,1150,0,1907,0,42.520862,-73.783,840,3030
3260000340,7326,4,2.5,2130,7300,1,0,0,4,7,1230,900,1963,0,42.616805,-73.767,2130,7560
9552701000,8180,4,2.25,2460,8001,2,0,0,4,8,2460,0,1984,0,42.520848,-73.754,2460,9126
5469501200,4310,3,2.25,2360,14950,1,0,0,4,9,2360,0,1978,0,42.3097856,-73.758,2720,14388
6300500105,3040,2,2.25,1320,1034,3,0,0,3,7,1320,0,1996,0,42.7378039,-73.744,1330,1206
4400200060,6500,5,2,1910,4667,1,0,0,3,7,1010,900,1908,0,42.6168236,-73.706,1230,2545
5422560860,4500,2,2,1610,6160,2,0,0,4,8,1610,0,1977,0,42.6168644,-73.73,1750,6305
7789000260,2690,4,1,1610,8401,1,0,0,3,7,1610,0,1958,0,42.5208104,-73.765,1610,8401
8861000060,8750,3,1,1160,10732,1,0,0,3,7,1160,0,1953,0,42.6168391,-73.705,2390,13656
9350900550,8900,4,2.25,2870,8393,1,0,0,4,8,1480,1390,1977,0,42.5208787,-73.745,2930,9850
9560800310,5650,4,2.5,2280,9725,2,0,0,3,8,2280,0,1986,0,42.7378568,-73.741,2140,8780
9187200228,4481,2,2,1370,1339,2,0,0,4,8,1150,220,2006,0,42.6168021,-73.795,1370,1339
7849202190,2350,0,0,1470,4800,2,0,0,3,7,1470,0,1996,0,42.5208265,-73.828,1060,7200
7215730070,6800,5,3,2970,6500,2,0,0,3,9,2970,0,2000,0,42.5208973,-73.718,2970,6588
121039083,6290,3,1.75,1460,12367,2,1,4,4,8,1120,340,1970,0,42.3097311,-73.775,1970,18893
2770601677,4940,3,3.5,1570,1486,2.5,0,0,3,8,1330,240,2000,0,42.616852,-73.784,1610,1486
3720800070,1100,4,3,2880,5500,2,0,0,4,9,1920,960,1926,0,42.6168448,-73.717,2110,5500
3558910570,4500,5,2.5,1900,9460,1,0,0,3,7,1190,710,1969,0,42.7378096,-73.702,1940,8360
1081300390,3300,3,1.75,2020,11050,1,0,0,4,8,1320,700,1969,0,42.4095706,-73.719,1940,11050
7805450560,9600,4,2.5,3110,11397,2,0,3,4,10,3110,0,1984,0,42.5208623,-73.706,3110,11586
6648770240,3600,4,2.5,2390,7056,2,0,0,3,9,2390,0,1990,0,42.3097385,-73.764,2590,7801
5104520810,3780,3,2.5,2150,11672,2,0,0,3,8,2150,0,2004,0,42.3097515,-73.706,2150,5450
2719100400,4999,3,1.75,1340,6250,1,0,0,4,7,1090,250,1941,0,42.5208427,-73.786,1550,1755
255000320,4500,3,2.5,1990,12866,2,0,0,4,7,1990,0,1986,0,42.7378477,-73.77,2310,8803
5398600075,5235,2,2,1600,5969,1,0,0,4,7,800,800,1950,0,42.5208691,-73.794,1520,5969
7695470200,6000,3,2.5,2680,43995,2,0,0,3,9,2680,0,1986,0,42.7378655,-73.786,2520,37277
6892510200,2900,3,2.5,2080,4828,2,0,0,3,8,2080,0,2002,0,42.3097737,-73.732,2190,4620
4123800320,1760,3,3.25,1340,5434,2,0,0,3,7,1340,0,1986,0,42.3097779,-73.745,1670,6203
809001505,8850,3,2,2590,3750,1.5,0,0,5,7,1790,800,1904,0,42.616835,-73.753,2440,4000
3856905185,4830,2,1.75,1240,3000,1.5,0,0,3,7,1240,0,1906,0,42.6168689,-73.726,1800,4080
4051100390,2400,3,1,1310,7125,1,0,0,4,7,1310,0,1978,0,42.3097739,-73.748,1650,7290
579003240,7200,4,2.25,2530,5200,1,0,1,4,8,1530,1000,1957,0,42.6168985,-73.782,2240,5200
2333230060,3110,4,2.5,1780,5822,2,0,0,3,7,1780,0,2001,0,42.4095455,-73.769,1990,4092
7129303240,3325,3,2,1600,7995,1,0,0,3,7,1600,0,1950,1984,42.5208177,-73.757,2440,6900
1219000473,1649,3,1.75,1570,15330,1,0,0,3,7,1080,490,1956,0,42.4095608,-73.74,1250,13330
1219000473,3710,3,1.75,1570,15330,1,0,0,3,7,1080,490,1956,0,42.4095608,-73.74,1250,13330
5469700060,2645,3,1.75,1650,16200,1,0,0,3,7,1650,0,1976,0,42.3097926,-73.768,1650,8680
1118000935,1740,4,2.25,2920,6513,2,0,0,4,9,2260,660,1937,0,42.616838,-73.79,4510,9248
8819900055,5030,2,1,870,4280,1,0,2,4,6,870,0,1921,0,42.6168697,-73.79,1750,4280
1995200338,7380,4,2.5,2830,5010,2,0,0,3,9,2170,660,2000,0,42.6168952,-73.727,1880,5739
91000320,3930,2,1,980,3350,1,0,0,4,7,980,0,1925,0,42.6168858,-73.752,1260,4000
8887001600,2800,2,1,990,45528,1,0,0,4,7,990,0,1992,0,42.5208013,-73.763,1730,45528
7183000060,2600,4,2.5,2360,9647,1,0,2,3,8,1530,830,1964,0,42.3097367,-73.732,2580,9680
194000565,5050,2,1,1000,4640,1,0,2,3,7,1000,0,1915,0,42.5208659,-73.789,1940,5800
3830610320,2410,3,1.5,1660,8000,1,0,0,4,7,1120,540,1976,0,42.309753,-73.772,1900,7500
7922710320,5300,3,1.75,1520,9605,1,0,0,3,7,1520,0,1975,0,42.616867,-73.742,2040,9900
1231000310,7130,1,1,1180,4000,1.5,0,2,4,8,840,340,1910,0,42.5208561,-73.766,1420,4000
173000140,4870,3,1.75,1770,10125,2,0,0,3,7,1770,0,1944,1978,42.7378289,-73.753,1680,9825
8651411260,1280,2,1,980,5393,1,0,0,3,6,980,0,1969,0,42.3097674,-73.781,980,5200
7272000260,2105,3,1,1840,10178,1,0,0,3,7,1040,800,1960,0,42.3097979,-73.717,2040,10660
2787700060,4200,3,2.5,1810,7210,1,0,0,5,7,1210,600,1968,0,42.5208067,-73.763,1770,7210
5499700045,6790,3,2.5,1780,4320,2,0,0,4,8,1780,0,1930,1986,42.6168809,-73.793,1690,4952
9433000390,7849,4,2.75,2840,4227,3,0,0,3,9,2840,0,2014,0,42.7378097,-73.707,2880,4227
7300400200,3520,4,2.5,2650,6366,2,0,0,3,9,2650,0,1998,0,42.3097325,-73.771,2650,6200
2771101963,3860,3,1.5,1270,1318,2,0,0,3,7,1080,190,2004,0,42.6168526,-73.784,1360,1488
123039346,3350,3,1.75,1260,17000,1,0,0,3,7,1260,0,1994,0,42.5208114,-73.761,1540,7213
524069116,4725,3,2,1750,15500,1,0,0,3,7,1490,260,1982,0,42.5208887,-73.765,2450,50094
3583300075,5999,5,2.25,2680,13292,1,0,0,3,8,1340,1340,1976,0,42.7378422,-73.757,2220,13181
7203220030,9639,4,3.25,3830,6765,2,0,0,3,9,3830,0,2014,0,42.616885,-73.716,3830,6507
1250201550,7350,3,2,1610,3600,2,0,2,5,8,1610,0,1925,0,42.5208969,-73.793,2540,6600
8651611260,8584,3,4.25,3840,9751,2,0,0,3,10,3840,0,1998,0,42.6168347,-73.764,3230,7189
1797501275,6650,5,2.75,2670,4000,2,0,0,4,7,1800,870,1914,0,42.6168711,-73.715,2460,4000
2215900800,2900,3,2.5,2000,7414,2,0,0,4,7,2000,0,1993,0,42.3097508,-73.757,2000,7414
7883602650,2500,2,1,860,4320,1,0,0,3,7,860,0,1925,0,42.5208263,-73.725,980,6000
3546000340,1925,3,1.75,1420,7205,1,0,0,3,7,1420,0,1986,0,42.3097555,-73.775,1690,7405
6118600045,3500,4,2,2060,13400,1,0,2,4,8,2060,0,1957,0,42.4095404,-73.74,1950,10370
1123059116,5180,4,2.5,2790,9910,2,0,0,3,8,2790,0,2003,0,42.4095891,-73.741,2590,9910
124000160,5630,4,1,1410,3376,1.5,0,0,5,7,1410,0,1911,0,42.6168606,-73.765,1040,3600
8733000045,3750,4,3,2420,9566,2,0,0,3,7,2420,0,2003,0,42.4095693,-73.766,2420,9135
263000327,4000,3,2.5,1460,1319,3,0,0,3,8,1460,0,2002,0,42.616898,-73.749,1430,1530
5153200358,2400,5,1.75,2460,16000,1,0,0,3,7,1230,1230,1957,0,42.3097305,-73.751,1990,16000
2258500045,3175,2,1,1000,5120,1,0,0,3,6,1000,0,1902,0,42.6168088,-73.707,1940,4300
6137500310,1320,5,4,4420,36342,2,0,0,5,10,2740,1680,1982,0,42.6168468,-73.751,3720,37034
3323069045,2340,3,1,1240,239144,1,0,0,3,6,1240,0,1921,1992,42.4095303,-73.746,1990,109335
8563070030,6450,3,2.5,1740,13750,2,0,0,4,9,1740,0,1975,0,42.6168264,-73.792,2540,14300
425049036,6490,2,1,1280,4840,1,0,0,3,7,1200,80,1908,0,42.6168762,-73.799,1860,5500
8562750550,6050,4,2.5,2520,3980,2,0,0,3,8,2520,0,2004,0,42.5208399,-73.77,2580,3980
767000159,3379,3,3.5,1500,1471,3,0,0,3,7,1500,0,1999,0,42.7378034,-73.762,1500,1445
5366200030,5350,3,2.75,2490,3600,2,0,0,3,8,2290,200,1906,0,42.6168098,-73.792,1880,3600
7857000861,3250,4,1,1530,5684,1,0,0,3,7,1130,400,1957,0,42.5208507,-73.798,1540,6095
1094000030,4299,4,2.25,1740,10875,1,0,0,3,8,1740,0,1967,0,42.5208132,-73.757,1680,10701
1853000030,7750,3,2.5,3550,32807,2,0,0,3,9,3550,0,1989,0,42.7378292,-73.782,3270,35001
5318101040,6500,2,1,1280,6000,1,0,0,3,7,1280,0,1965,0,42.6168339,-73.782,2460,4800
3623500049,1200,4,2.25,2320,13114,2,0,0,5,8,2320,0,1967,0,42.5208762,-73.739,2740,15000
1026049036,2750,2,1,1140,10404,1,0,0,3,5,1140,0,1935,0,42.7378497,-73.786,2200,11550
8568030030,5750,4,3.5,3930,16970,2,0,0,3,9,3930,0,1997,0,42.7378412,-73.866,2740,17219
4022906531,5400,3,2.5,2370,16455,1,0,0,5,7,1640,730,1959,0,42.7378634,-73.777,2170,15551
5700002325,6400,3,1.75,2340,4206,1,0,0,5,7,1170,1170,1917,0,42.5208759,-73.788,1360,4725
2473100510,2750,3,1.5,1240,9125,1,0,0,4,7,1240,0,1967,0,42.4095469,-73.755,1670,9125
629811600,6728,4,2.5,2740,10533,2,0,0,3,9,2740,0,1997,0,42.6168095,-73.706,2760,8603
7923300310,4950,4,2.25,1940,9144,1,0,0,4,7,1430,510,1956,0,42.5208942,-73.735,1460,9437
4054560140,8200,3,2.5,2950,35108,1.5,0,0,3,10,2950,0,1995,0,42.7378316,-73.735,3810,35181
4027700632,4750,4,2.75,1980,11443,1,0,0,5,7,1980,0,1952,0,42.7378707,-73.773,2080,15700
2818100060,1280,4,2,2850,7861,1,0,4,4,10,1450,1400,1970,0,42.6168995,-73.797,2810,8087
1771000960,3800,3,1,1160,9375,1,0,0,3,7,1160,0,1967,0,42.7378419,-73.773,1160,9650
2591830350,3975,3,2,2130,8225,1,0,0,4,8,2130,0,1987,0,42.4095396,-73.762,2580,8225
8842400071,3520,5,2.5,2420,8560,1,0,2,3,7,1620,800,1978,0,42.520832,-73.785,2210,7040
7856700060,8938,6,2.5,2820,8600,1,0,0,5,8,1430,1390,1967,0,42.520865,-73.744,2070,8900
9186300060,6350,5,3.25,3710,34200,2,0,0,3,8,2510,1200,1986,0,42.6168101,-73.747,1720,23100
3275740030,4200,3,2.25,1770,8165,2,0,0,3,7,1770,0,1977,0,42.7378166,-73.736,1650,8165
452001860,5030,3,2,1260,2500,1,0,0,4,7,750,510,1987,0,42.6168748,-73.771,1710,5000
7779200075,6890,2,1.75,2330,10143,1,0,2,4,7,1220,1110,1953,0,42.4095899,-73.759,2560,9750
3975400260,7495,4,2.75,2490,3840,1.5,0,0,4,7,1610,880,1922,0,42.6168551,-73.744,1420,4000
2225059336,1150,6,3.75,4090,49542,2,0,0,3,9,3100,990,1984,0,42.6168408,-73.753,2980,43357
8567450060,5635,4,2.5,2800,12831,2,0,0,3,8,2800,0,2001,0,42.7378392,-73.866,2810,10235
6178930340,4800,4,3,2440,9664,2,0,0,3,8,1890,550,1981,0,42.7378649,-73.753,2380,9609
8731990370,3749,4,3,2540,8800,1,0,1,3,9,1620,920,1977,0,42.3097204,-73.787,2540,8800
9407150350,3089,3,2.5,1600,6250,2,0,0,3,7,1600,0,1995,0,42.3097675,-73.72,1760,6110
3438502200,4450,4,2.75,2680,16934,1,0,0,4,7,1340,1340,1958,0,42.520842,-73.764,1240,7000
1274500700,2372,3,1.5,1220,9000,1,0,0,4,7,1220,0,1968,0,42.3097642,-73.709,1220,9472
5667100045,4535,3,1.75,1550,7270,1.5,0,0,5,7,1550,0,1953,0,42.73782,-73.717,1050,7210
2887700560,6165,3,2,2080,4549,1,0,0,5,7,1040,1040,1954,0,42.6168886,-73.709,1620,4549
7215720070,1250,5,5,5000,32909,2,0,0,3,10,5000,0,2000,0,42.6168012,-73.722,3030,12601
6638900550,3960,1,1,630,5150,1,0,0,4,5,630,0,1954,0,42.6168923,-73.769,1390,5150
723049307,2100,3,1,1070,8179,1,0,0,3,6,1070,0,1949,0,42.5208015,-73.749,1050,8177
7577700521,5390,2,1.75,1900,5175,1,0,0,3,7,1200,700,1919,0,42.5208689,-73.786,1370,5175
7888700030,6050,3,2.5,2960,18600,2,0,0,3,8,2960,0,1979,0,42.4095358,-73.744,2740,15681
3501600135,4375,3,2,1490,4800,2,0,0,5,6,1490,0,1948,0,42.6168933,-73.761,1500,4800
1822059331,2150,3,1.5,1500,15000,1,0,0,3,7,1500,0,1952,0,42.3097926,-73.708,1790,13905
7852030310,4400,4,2.5,2410,4780,2,0,0,3,7,2410,0,2000,0,42.5208326,-73.879,2410,4025
8901001090,5250,3,1,2000,22500,1,0,0,3,7,1680,320,1939,0,42.737811,-73.708,2000,10000
192450200,3199,3,1.5,1140,20383,1,0,0,3,7,840,300,1985,0,42.4095755,-73.858,1200,15625
1771100030,3350,3,1,1120,9075,1,0,0,3,7,1120,0,1977,0,42.7378551,-73.772,1120,9705
1560920370,4850,3,2.25,2900,35273,2,0,0,3,9,2900,0,1986,0,42.4095013,-73.73,2510,38487
8731981360,3599,4,2.25,3220,7700,2,0,0,4,8,3220,0,1976,0,42.3097188,-73.78,2570,7700
9541600060,7990,5,2.75,2500,19783,1,0,3,4,8,2500,0,1959,0,42.5208938,-73.774,1700,15375
2923049468,2800,3,2.25,1610,10454,1,0,0,3,7,1610,0,1977,0,42.4095517,-73.731,1720,9583
8722100810,1050,4,2.75,2250,3433,1.5,0,0,3,8,1500,750,1927,2013,42.6168382,-73.707,1970,3484
7840800135,2900,1,2,1240,4800,2,0,0,3,6,1240,0,1910,0,42.4095778,-73.711,1030,4800
8083350070,2350,2,2.25,1660,2748,2,0,0,3,7,1660,0,1995,0,42.4095333,-73.712,1620,3167
1923800135,4950,3,1.75,2080,3000,1,0,0,4,7,1040,1040,1925,0,42.6168853,-73.75,1000,3193
1310980070,2900,3,2.25,1880,7488,2,0,0,3,8,1880,0,1980,0,42.3097631,-73.777,2180,7344
3110800030,2300,4,1.5,1050,9516,1,0,0,4,7,1050,0,1969,0,42.4095151,-73.781,1390,9600
8731801260,2340,3,1.75,1480,8475,1,0,0,4,7,1480,0,1968,0,42.3097126,-73.761,1800,8800
7202270700,5974,4,2.5,2420,4500,2,0,0,3,7,2420,0,2001,0,42.6168874,-73.737,2280,4500
7230300060,3700,4,2.5,2190,17600,1,0,0,4,7,1110,1080,1966,0,42.4095712,-73.712,1820,17600
11510700,7550,4,2.5,2660,10452,2,0,0,3,9,2660,0,1993,0,42.6168972,-73.704,2890,9025
586470350,3420,3,2.5,2430,5715,2,0,0,3,7,2430,0,1999,0,42.3097718,-73.768,3040,5702
6840700036,4970,2,1,770,3325,1,0,0,3,7,770,0,1918,0,42.6168102,-73.799,960,4800
1824069083,8350,3,1,3060,30166,1,0,0,5,8,3060,0,1959,0,42.5208656,-73.793,1880,19602
1836980240,7300,4,2.75,2920,4500,2,0,0,3,9,2920,0,1999,0,42.5208646,-73.724,2920,4505
3528900160,6550,3,1,1370,5250,1,0,0,3,7,1070,300,1939,0,42.6168421,-73.748,2410,4200
1442800060,2050,3,2.5,1870,3118,2,0,0,3,8,1870,0,1993,0,42.3097739,-73.756,1580,3601
8722100030,6327,4,2,1800,4800,1.5,0,0,3,7,1800,0,1918,0,42.6168388,-73.702,1950,4800
1723049624,3300,5,3,2100,7715,1,0,0,3,7,1250,850,2013,0,42.4095866,-73.719,2100,7959
4040400200,5275,5,2.25,2530,8250,2,0,0,4,7,2530,0,1961,0,42.6168117,-73.734,2020,8250
8691391090,7165,4,2.5,3290,6465,2,0,0,3,9,3290,0,2002,0,42.5208981,-73.876,3100,5929
7853302190,3885,4,2.5,1890,5395,2,0,0,3,7,1890,0,2006,0,42.5208415,-73.883,2060,5395
3260000700,5300,3,1.75,1680,7770,1,0,0,4,7,1680,0,1967,0,42.6168028,-73.767,1880,7770
5126300510,4190,3,2.5,2170,4517,2,0,0,3,8,2170,0,2002,0,42.4095819,-73.74,2610,4770
7199330370,3850,3,1.75,1200,7360,1,0,0,4,7,1200,0,1978,0,42.6168979,-73.73,1200,7500
1854900240,6550,4,2.5,2990,5669,2,0,0,3,8,2990,0,2003,0,42.6168119,-73.711,3110,5058
6738700335,1700,4,2.75,3770,10900,2,0,2,5,9,3070,700,1924,0,42.5208849,-73.79,3000,5000
322059264,2790,2,1,1020,47044,1,0,0,5,7,1020,0,1904,1958,42.4095206,-73.755,1930,12139
5557500270,2620,3,1.5,1700,9579,1,0,0,4,7,1100,600,1962,0,42.3097209,-73.738,1700,9628
9164100125,5330,4,1,1550,4750,1.5,0,0,3,7,1550,0,1919,0,42.6168824,-73.789,1320,4750
7370600045,6400,3,1.75,1680,8100,1,0,2,3,8,1680,0,1950,0,42.7378212,-73.764,1880,7750
8594400060,2850,3,2.25,1680,35127,2,0,0,3,7,1680,0,1987,0,42.3097025,-73.767,1820,35166
7818900060,4584,4,2.5,1910,10300,1,0,0,3,8,1910,0,1921,1968,42.7378581,-73.759,1910,7750
2126059139,6200,5,3.25,3160,10587,1,0,0,5,7,2190,970,1960,0,42.7378238,-73.765,2200,7761
1759701600,4650,3,1.5,2020,11358,1,0,0,4,6,1190,830,1956,0,42.6168641,-73.785,2370,9520
1795920310,6900,4,3.75,3210,7054,2,0,0,4,8,3210,0,1985,0,42.7378268,-73.703,2350,8020
1626069139,4625,3,2.25,2350,51400,1,0,0,3,7,1390,960,1977,0,42.7378417,-73.753,2350,51400
3303951600,3699,4,2.5,1910,10221,2,0,0,3,8,1910,0,1994,0,42.309781,-73.735,2210,8705
3353402400,1245,2,1,840,6480,1,0,0,4,5,840,0,1954,0,42.290964,-73.758,1100,7300
2332700060,9500,4,2.25,2620,10920,1,0,0,3,9,2620,0,1965,0,42.6168117,-73.764,2370,11907
4040800260,4180,4,1.5,1220,10580,1,0,0,3,7,1220,0,1965,0,42.6168205,-73.716,1350,7800
1202000140,1600,3,1,1060,8000,1,0,0,4,6,1060,0,1927,0,42.309705,-73.718,1060,4697
4022902050,4570,4,2.5,2200,10800,1,0,0,3,8,1500,700,1964,0,42.7378711,-73.788,2280,10800
4364200125,5300,2,1.75,2120,7680,1,0,0,5,6,1130,990,1948,0,42.5208304,-73.774,1220,7680
4036801245,3850,3,1,1250,7300,1,0,0,4,7,1250,0,1956,0,42.6168032,-73.725,1540,7400
7375100070,4910,3,1.75,1440,7800,1,0,0,4,7,1440,0,1958,0,42.5208996,-73.72,1440,7800
686400060,5210,4,2.25,1890,8034,1,0,0,4,8,1890,0,1967,0,42.6168338,-73.717,1920,7210
1645000710,2550,3,1,1140,8528,1,0,0,5,7,1140,0,1967,0,42.2909098,-73.704,1140,8112
5476800069,2920,5,3,2840,7199,1,0,0,3,7,1710,1130,2003,0,42.5208065,-73.775,2210,10800
823059185,3260,6,3,1880,7200,1,0,0,4,7,1880,0,1966,0,42.5208029,-73.788,1540,13022
4364200075,3000,2,1,750,5120,1,0,0,4,6,750,0,1941,0,42.5208312,-73.775,930,7200
2473420070,2916,3,1.75,1630,7480,1,0,0,3,7,1330,300,1979,0,42.4095514,-73.759,1940,7480
5706201360,4350,5,1.5,1720,12551,1,0,0,3,7,1720,0,1967,0,42.5208241,-73.753,1560,12960
4442800012,4650,3,2.5,1600,1311,3,0,0,3,8,1600,0,2005,0,42.6168903,-73.794,1390,1321
3339900640,2000,3,2.25,1230,7420,1.5,0,0,5,7,1230,0,1913,0,42.3097184,-73.72,1260,7556
425400070,2380,3,1.5,1610,6132,1,0,2,4,7,1090,520,1959,0,42.5208017,-73.774,1650,6132
4036800370,4550,4,2.5,1320,7000,1,0,0,4,7,1320,0,1956,0,42.6168007,-73.727,1550,8610
2412600070,2300,6,3,2180,7220,2,0,0,3,7,2180,0,1980,0,42.3097046,-73.705,2260,7344
